UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Rio de Janeiro,Masculino,79,Parda,6,300,1.5785730830000002
Rio de Janeiro,Masculino,33,Parda,12,1500,1.8011794980000002
Rio de Janeiro,Masculino,62,Parda,5,300,1.5919614519999998
Rio de Janeiro,Masculino,32,Branca,8,2364,1.72848875
Rio de Janeiro,Feminino,35,Parda,12,788,1.762053333
Rio de Janeiro,Masculino,34,Branca,12,3500,1.8370385269999998
Rio de Janeiro,Masculino,36,Preta,4,800,1.696312099
Rio de Janeiro,Masculino,35,Parda,12,2000,1.779892181
Rio de Janeiro,Masculino,40,Parda,15,4500,1.688865768
Rio de Janeiro,Masculino,43,Preta,12,5000,1.6785246530000002
Rio de Janeiro,Masculino,65,Branca,12,1600,1.735332202
Rio de Janeiro,Feminino,37,Parda,3,188,1.755435384
Rio de Janeiro,Masculino,62,Parda,12,1860,1.706228911
Rio de Janeiro,Masculino,43,Preta,7,788,1.7637006990000001
Rio de Janeiro,Masculino,57,Parda,5,2500,1.589522022
Rio de Janeiro,Masculino,68,Parda,12,2200,1.652327215
Rio de Janeiro,Masculino,54,Branca,9,2000,1.674341743
Rio de Janeiro,Masculino,56,Branca,10,2250,1.759246681
Rio de Janeiro,Masculino,42,Preta,12,2300,1.7571646109999999
Rio de Janeiro,Feminino,55,Parda,9,4000,1.642220866
Rio de Janeiro,Masculino,48,Parda,2,1100,1.588496902
Rio de Janeiro,Masculino,52,Preta,3,800,1.662335647
Rio de Janeiro,Feminino,59,Preta,2,1380,1.7081885469999998
Rio de Janeiro,Feminino,51,Preta,12,1200,1.5335895780000002
Rio de Janeiro,Masculino,47,Parda,11,1200,1.714481928
Rio de Janeiro,Masculino,63,Branca,13,1200,1.684555917
Rio de Janeiro,Feminino,57,Branca,15,6000,1.7228344009999998
Rio de Janeiro,Masculino,58,Preta,16,3000,1.6962989430000002
Rio de Janeiro,Feminino,50,Parda,16,5000,1.731065979
Rio de Janeiro,Masculino,54,Branca,16,8000,1.6220905630000002
Rio de Janeiro,Masculino,50,Parda,4,1500,1.694857721
Rio de Janeiro,Masculino,54,Preta,16,3000,1.6040083880000002
Rio de Janeiro,Feminino,46,Preta,9,800,1.760432199
Rio de Janeiro,Feminino,48,Preta,9,750,1.7827734990000002
Rio de Janeiro,Masculino,37,Branca,12,1600,1.75716466
Rio de Janeiro,Masculino,59,Parda,16,3500,1.619512738
Rio de Janeiro,Feminino,44,Branca,9,800,1.724343716
Rio de Janeiro,Feminino,31,Parda,1,800,1.741142023
Rio de Janeiro,Feminino,34,Parda,13,2500,1.7728184409999999
Rio de Janeiro,Feminino,38,Parda,13,880,1.536440944
Rio de Janeiro,Masculino,33,Preta,12,900,1.760459767
Rio de Janeiro,Feminino,72,Parda,9,400,1.7873398040000001
Rio de Janeiro,Feminino,68,Branca,12,2500,1.5954379890000001
Rio de Janeiro,Masculino,30,Parda,12,900,1.704695549
Rio de Janeiro,Feminino,23,Branca,13,890,1.792699731
Rio de Janeiro,Masculino,43,Branca,16,5000,1.720551503
Rio de Janeiro,Masculino,28,Preta,7,900,1.7566775119999998
Rio de Janeiro,Feminino,20,Branca,13,788,1.633072904
Rio de Janeiro,Feminino,34,Parda,9,788,1.764502775
Rio de Janeiro,Feminino,63,Branca,12,600,1.78479808
Rio de Janeiro,Feminino,54,Parda,6,1200,1.695812549
Rio de Janeiro,Masculino,31,Parda,16,4000,1.762889825
Rio de Janeiro,Masculino,62,Branca,4,1000,1.7303063840000001
Rio de Janeiro,Masculino,42,Parda,5,1000,1.611509751
Rio de Janeiro,Feminino,40,Branca,12,1000,1.6164592290000002
Rio de Janeiro,Feminino,43,Preta,12,1200,1.7350971659999999
Rio de Janeiro,Masculino,66,Branca,9,1300,1.684333615
Rio de Janeiro,Masculino,33,Preta,7,2000,1.7378378509999999
Rio de Janeiro,Masculino,40,Parda,12,2400,1.7076960230000002
Rio de Janeiro,Masculino,31,Parda,16,1300,1.8015466869999999
Rio de Janeiro,Masculino,31,Branca,16,1500,1.7228871630000002
Rio de Janeiro,Masculino,56,Branca,9,788,1.781961231
Rio de Janeiro,Feminino,44,Parda,16,3000,1.77593409
Rio de Janeiro,Masculino,65,Parda,16,2000,1.6477713369999998
Rio de Janeiro,Masculino,39,Branca,13,956,1.65234587
Rio de Janeiro,Masculino,39,Parda,9,1500,1.610235969
Rio de Janeiro,Masculino,51,Preta,5,2000,1.74650399
Rio de Janeiro,Masculino,40,Parda,10,940,1.6790935059999998
Rio de Janeiro,Masculino,28,Branca,8,2000,1.6775776690000002
Rio de Janeiro,Masculino,50,Branca,1,1500,1.866061149
Rio de Janeiro,Masculino,46,Preta,1,1000,1.765408729
Rio de Janeiro,Masculino,59,Branca,6,2500,1.4950476719999999
Rio de Janeiro,Masculino,45,Branca,12,3000,1.6063063480000002
Rio de Janeiro,Masculino,63,Branca,1,1200,1.73333519
Rio de Janeiro,Feminino,52,Branca,5,270,1.720553627
Rio de Janeiro,Masculino,34,Preta,6,800,1.5776420969999998
Rio de Janeiro,Masculino,39,Preta,4,2000,1.625956899
Rio de Janeiro,Masculino,38,Parda,12,2500,1.829778022
Rio de Janeiro,Masculino,36,Preta,12,3600,1.720312485
Rio de Janeiro,Masculino,37,Parda,12,788,1.5582997090000001
Rio de Janeiro,Masculino,52,Parda,4,1000,1.5802297419999998
Rio de Janeiro,Masculino,51,Parda,3,2000,1.6974709819999998
Rio de Janeiro,Masculino,49,Branca,4,788,1.672563875
Rio de Janeiro,Masculino,33,Branca,12,1200,1.7549562680000002
Rio de Janeiro,Masculino,37,Parda,16,3000,1.6725079369999998
Rio de Janeiro,Masculino,57,Branca,9,2000,1.783532495
Rio de Janeiro,Feminino,45,Branca,16,1300,1.7560842980000002
Rio de Janeiro,Feminino,49,Parda,9,560,1.636214311
Rio de Janeiro,Masculino,38,Branca,12,1400,1.844623376
Rio de Janeiro,Masculino,55,Branca,8,2000,1.8696108040000001
Rio de Janeiro,Masculino,57,Branca,12,2500,1.5479876190000001
Rio de Janeiro,Feminino,47,Branca,16,788,1.57034377
Rio de Janeiro,Masculino,56,Parda,16,3000,1.567385686
Rio de Janeiro,Masculino,53,Parda,6,748,1.614005175
Rio de Janeiro,Masculino,57,Branca,2,2000,1.6131895180000002
Rio de Janeiro,Masculino,52,Amarela,5,4000,1.7080019130000001
Rio de Janeiro,Masculino,49,Parda,3,1000,1.8442395130000002
Rio de Janeiro,Feminino,39,Parda,9,880,1.7503824680000002
Rio de Janeiro,Masculino,34,Branca,5,780,1.623338788
Rio de Janeiro,Masculino,63,Parda,6,1000,1.7809651469999999
Rio de Janeiro,Masculino,38,Parda,1,788,1.678319898
Rio de Janeiro,Masculino,55,Branca,9,1200,1.618888753
Rio de Janeiro,Masculino,55,Parda,3,788,1.71997198
Rio de Janeiro,Masculino,39,Parda,13,3500,1.651176451
Rio de Janeiro,Masculino,33,Branca,10,1300,1.579422879
Rio de Janeiro,Feminino,50,Branca,5,1300,1.7166750080000002
Rio de Janeiro,Masculino,48,Branca,1,1500,1.701471406
Rio de Janeiro,Masculino,50,Branca,4,2300,1.8122865819999998
Rio de Janeiro,Masculino,33,Preta,4,780,1.748421217
Rio de Janeiro,Masculino,46,Branca,4,1100,1.63544077
Rio de Janeiro,Feminino,56,Parda,16,3300,1.73920473
Rio de Janeiro,Feminino,68,Branca,3,500,1.718763689
Rio de Janeiro,Feminino,29,Branca,14,800,1.6983674819999999
Rio de Janeiro,Feminino,42,Preta,2,400,1.621636131
Rio de Janeiro,Masculino,31,Branca,12,2500,1.570460094
Rio de Janeiro,Masculino,42,Branca,16,1500,1.697768006
Rio de Janeiro,Masculino,46,Parda,6,2500,1.623443121
Rio de Janeiro,Feminino,35,Branca,13,1050,1.6536655409999999
Rio de Janeiro,Feminino,55,Parda,12,1300,1.7400588590000001
Rio de Janeiro,Feminino,44,Branca,12,980,1.7961581999999998
Rio de Janeiro,Masculino,36,Branca,12,2000,1.7828051040000001
Rio de Janeiro,Masculino,46,Preta,16,15761,1.746880865
Rio de Janeiro,Feminino,54,Branca,12,2000,1.742345761
Rio de Janeiro,Feminino,31,Branca,16,2364,1.7980389209999998
Rio de Janeiro,Feminino,36,Parda,13,1200,1.813535009
Rio de Janeiro,Masculino,32,Parda,16,2500,1.707763765
Rio de Janeiro,Masculino,73,Branca,16,15000,1.81146762
Rio de Janeiro,Masculino,44,Branca,6,1500,1.8311700380000002
Rio de Janeiro,Feminino,44,Branca,12,10000,1.7039398140000002
Rio de Janeiro,Masculino,28,Branca,13,1400,1.626207065
Rio de Janeiro,Feminino,48,Parda,3,788,1.610450771
Rio de Janeiro,Masculino,42,Parda,12,2200,1.8058532219999999
Rio de Janeiro,Feminino,55,Branca,12,2200,1.689234719
Rio de Janeiro,Masculino,54,Preta,9,2500,1.538245354
Rio de Janeiro,Feminino,37,Preta,12,1400,1.7223121940000001
Rio de Janeiro,Masculino,58,Branca,16,2500,1.6093940180000001
Rio de Janeiro,Masculino,60,Branca,9,2900,1.7969445569999998
Rio de Janeiro,Feminino,56,Parda,6,788,1.650306074
Rio de Janeiro,Masculino,49,Branca,12,1400,1.7401881940000001
Rio de Janeiro,Masculino,41,Parda,9,850,1.7730120569999999
Rio de Janeiro,Feminino,39,Branca,12,1500,1.656129026
Rio de Janeiro,Masculino,60,Parda,6,788,1.573898495
Rio de Janeiro,Feminino,67,Parda,16,1000,1.66218348
Rio de Janeiro,Feminino,63,Branca,13,800,1.648707133
Rio de Janeiro,Feminino,47,Preta,9,850,1.664449602
Rio de Janeiro,Feminino,33,Parda,12,1200,1.745097394
Rio de Janeiro,Masculino,43,Branca,12,1800,1.5039126790000001
Rio de Janeiro,Masculino,28,Branca,12,500,1.710004605
Rio de Janeiro,Masculino,61,Branca,9,1500,1.633255134
Rio de Janeiro,Masculino,52,Preta,16,5000,1.713933505
Rio de Janeiro,Masculino,53,Parda,12,1600,1.67656835
Rio de Janeiro,Masculino,36,Branca,9,3000,1.80708537
Rio de Janeiro,Masculino,48,Branca,12,2700,1.793256032
Rio de Janeiro,Masculino,55,Branca,12,2500,1.6324831969999998
Rio de Janeiro,Masculino,52,Branca,10,1500,1.7080101019999998
Rio de Janeiro,Masculino,42,Branca,16,3500,1.6809120819999999
Rio de Janeiro,Masculino,64,Parda,12,700,1.6350456690000001
Rio de Janeiro,Feminino,54,Preta,12,3000,1.813489179
Rio de Janeiro,Masculino,53,Branca,16,5000,1.702749104
Rio de Janeiro,Masculino,65,Parda,16,3000,1.673563385
Rio de Janeiro,Feminino,46,Preta,16,1800,1.7708208769999998
Rio de Janeiro,Masculino,33,Branca,11,3000,1.6967785219999998
Rio de Janeiro,Masculino,47,Branca,3,788,1.8071841990000002
Rio de Janeiro,Masculino,27,Branca,12,1000,1.746075382
Rio de Janeiro,Masculino,49,Branca,12,3500,1.576803138
Rio de Janeiro,Masculino,52,Parda,6,3000,1.70312751
Rio de Janeiro,Feminino,40,Branca,15,1300,1.9407993730000002
Rio de Janeiro,Masculino,37,Branca,5,788,1.7928525290000001
Rio de Janeiro,Masculino,37,Parda,12,1200,1.6846131219999998
Rio de Janeiro,Masculino,63,Branca,6,1200,1.777907584
Rio de Janeiro,Masculino,51,Parda,9,1800,1.76584808
Rio de Janeiro,Feminino,57,Parda,9,788,1.491684534
Rio de Janeiro,Masculino,34,Parda,14,1900,1.7556687359999998
Rio de Janeiro,Masculino,52,Preta,1,1300,1.6583928330000002
Rio de Janeiro,Masculino,39,Parda,2,788,1.683143843
Rio de Janeiro,Masculino,31,Branca,6,1000,1.7787930440000002
Rio de Janeiro,Feminino,49,Preta,9,800,1.7242706819999998
Rio de Janeiro,Feminino,49,Preta,9,950,1.738419283
Rio de Janeiro,Masculino,50,Branca,9,1000,1.76171185
Rio de Janeiro,Feminino,48,Preta,9,790,1.6656024230000002
Rio de Janeiro,Masculino,42,Parda,1,600,1.665318373
Rio de Janeiro,Feminino,63,Branca,12,780,1.824785422
Rio de Janeiro,Feminino,21,Parda,8,1156,1.7579592730000002
Rio de Janeiro,Masculino,58,Preta,7,1000,1.740739759
Rio de Janeiro,Masculino,64,Parda,4,1260,1.7795173180000001
Rio de Janeiro,Feminino,41,Parda,8,600,1.74025035
Rio de Janeiro,Feminino,53,Parda,6,1200,1.637069559
Rio de Janeiro,Masculino,38,Parda,4,800,1.743619447
Rio de Janeiro,Feminino,65,Parda,2,600,1.6581582330000002
Rio de Janeiro,Masculino,48,Branca,5,754,1.810021631
Rio de Janeiro,Feminino,24,Branca,12,250,1.6512614030000001
Rio de Janeiro,Feminino,22,Parda,13,846,1.675075235
Rio de Janeiro,Masculino,54,Branca,1,2100,1.70372866
Rio de Janeiro,Masculino,37,Parda,12,780,1.728561955
Rio de Janeiro,Masculino,49,Preta,9,1200,1.79341948
Rio de Janeiro,Masculino,37,Branca,9,1500,1.782477048
Rio de Janeiro,Masculino,28,Preta,6,2400,1.768163027
Rio de Janeiro,Masculino,56,Preta,12,1500,1.702576244
Rio de Janeiro,Masculino,55,Parda,1,3000,1.716368608
Rio de Janeiro,Masculino,34,Branca,1,788,1.732780931
Rio de Janeiro,Masculino,54,Preta,5,788,1.7447419419999999
Rio de Janeiro,Masculino,42,Parda,9,1800,1.567669599
Rio de Janeiro,Masculino,39,Preta,5,1200,1.602770007
Rio de Janeiro,Masculino,26,Branca,12,970,1.5908431090000001
Rio de Janeiro,Masculino,45,Parda,12,1500,1.687023156
Rio de Janeiro,Feminino,36,Preta,8,700,1.6582082619999998
Rio de Janeiro,Masculino,46,Branca,5,812,1.519734937
Rio de Janeiro,Masculino,36,Branca,16,10000,1.679617731
Rio de Janeiro,Masculino,49,Parda,12,1225,1.6967795680000002
Rio de Janeiro,Masculino,44,Branca,16,788,1.585757892
Rio de Janeiro,Masculino,40,Branca,12,1600,1.6231147730000002
Rio de Janeiro,Masculino,37,Parda,9,1120,1.561306226
Rio de Janeiro,Feminino,43,Branca,13,1300,1.767397251
Rio de Janeiro,Feminino,37,Branca,1,780,1.5284549109999999
Rio de Janeiro,Masculino,58,Parda,1,800,1.640456739
Rio de Janeiro,Masculino,36,Parda,4,788,1.865888725
Rio de Janeiro,Feminino,34,Parda,8,930,1.6899043930000002
Rio de Janeiro,Masculino,53,Branca,1,900,1.689163107
Rio de Janeiro,Feminino,47,Preta,12,140,1.771172779
Rio de Janeiro,Feminino,20,Preta,12,550,1.767319245
Rio de Janeiro,Masculino,49,Preta,12,800,1.64869004
Rio de Janeiro,Masculino,29,Preta,5,1300,1.651563261
Rio de Janeiro,Masculino,37,Parda,12,1600,1.549741601
Rio de Janeiro,Masculino,74,Parda,1,35,1.626365934
Rio de Janeiro,Masculino,42,Branca,1,4000,1.718941984
Rio de Janeiro,Masculino,55,Preta,4,788,1.743422534
Rio de Janeiro,Feminino,56,Preta,5,780,1.7616711180000002
Rio de Janeiro,Feminino,28,Parda,12,875,1.901764211
Rio de Janeiro,Masculino,55,Parda,6,2000,1.7016564769999998
Rio de Janeiro,Masculino,35,Branca,11,1350,1.701944308
Rio de Janeiro,Feminino,50,Parda,13,788,1.642251825
Rio de Janeiro,Feminino,36,Parda,10,300,1.8375129380000002
Rio de Janeiro,Masculino,44,Branca,12,1300,1.693629841
Rio de Janeiro,Masculino,52,Branca,12,1776,1.5727996830000002
Rio de Janeiro,Feminino,49,Branca,5,800,1.701239722
Rio de Janeiro,Feminino,48,Preta,3,500,1.8042394769999999
Rio de Janeiro,Feminino,75,Branca,4,200,1.737126002
Rio de Janeiro,Masculino,51,Preta,5,1200,1.846227476
Rio de Janeiro,Masculino,36,Branca,12,1000,1.608326011
Rio de Janeiro,Masculino,53,Branca,12,1800,1.6719418469999998
Rio de Janeiro,Feminino,45,Branca,12,788,1.7299517819999999
Rio de Janeiro,Masculino,60,Parda,1,1000,1.6314910519999999
Rio de Janeiro,Masculino,50,Branca,3,1500,1.866335504
Rio de Janeiro,Masculino,31,Branca,12,1350,1.75752994
Rio de Janeiro,Masculino,50,Branca,1,1000,1.6102832390000001
Rio de Janeiro,Masculino,56,Preta,6,1000,1.7932100119999999
Rio de Janeiro,Masculino,30,Preta,13,1600,1.6880260930000002
Rio de Janeiro,Masculino,55,Branca,3,1200,1.598255575
Rio de Janeiro,Feminino,38,Parda,12,480,1.771071509
Rio de Janeiro,Masculino,47,Branca,9,788,1.841112453
Rio de Janeiro,Masculino,48,Preta,1,900,1.6874442530000002
Rio de Janeiro,Feminino,45,Preta,7,1800,1.846344924
Rio de Janeiro,Masculino,50,Branca,12,1400,1.7625677080000002
Rio de Janeiro,Feminino,54,Branca,12,1200,1.639872159
Rio de Janeiro,Feminino,38,Branca,10,1300,1.716495916
Rio de Janeiro,Masculino,44,Preta,5,800,1.5781583609999998
Rio de Janeiro,Masculino,40,Preta,1,788,1.838900851
Rio de Janeiro,Feminino,20,Branca,9,1200,1.7584688000000002
Rio de Janeiro,Masculino,35,Parda,8,1114,1.674619232
Rio de Janeiro,Feminino,55,Branca,12,1000,1.67850986
Rio de Janeiro,Feminino,49,Parda,8,980,1.621689018
Rio de Janeiro,Masculino,55,Branca,12,2500,1.6817360119999998
Rio de Janeiro,Masculino,40,Branca,12,4000,1.7451140719999998
Rio de Janeiro,Masculino,25,Parda,12,3000,1.716252146
Rio de Janeiro,Masculino,46,Parda,12,1300,1.724445248
Rio de Janeiro,Feminino,38,Branca,15,1200,1.73162115
Rio de Janeiro,Masculino,52,Branca,12,5000,1.845645666
Rio de Janeiro,Masculino,45,Branca,12,2200,1.789792363
Rio de Janeiro,Feminino,52,Branca,16,4500,1.75212055
Rio de Janeiro,Masculino,44,Preta,12,2000,1.870529045
Rio de Janeiro,Feminino,54,Branca,13,480,1.747450509
Rio de Janeiro,Masculino,30,Parda,16,789,1.675326399
Rio de Janeiro,Feminino,35,Parda,12,789,1.714073802
Rio de Janeiro,Masculino,54,Parda,9,1000,1.7311472769999998
Rio de Janeiro,Masculino,47,Branca,4,1500,1.5885542940000001
Rio de Janeiro,Feminino,40,Parda,12,980,1.70655427
Rio de Janeiro,Masculino,22,Parda,9,500,1.809605415
Rio de Janeiro,Masculino,39,Parda,9,1500,1.84222855
Rio de Janeiro,Masculino,50,Branca,9,1600,1.7524579169999999
Rio de Janeiro,Masculino,39,Preta,9,800,1.728423298
Rio de Janeiro,Masculino,49,Branca,9,2000,1.7853189369999998
Rio de Janeiro,Masculino,52,Parda,4,1000,1.6772916480000002
Rio de Janeiro,Feminino,42,Branca,1,980,1.751493421
Rio de Janeiro,Masculino,58,Branca,9,788,1.7485973380000002
Rio de Janeiro,Masculino,38,Parda,12,1600,1.6970691080000002
Rio de Janeiro,Feminino,55,Parda,9,789,1.712631284
Rio de Janeiro,Masculino,34,Preta,9,1200,1.5729930840000002
Rio de Janeiro,Masculino,27,Branca,7,2000,1.8000151119999999
Rio de Janeiro,Masculino,33,Branca,8,1400,1.603608555
Rio de Janeiro,Masculino,45,Parda,15,1950,1.7830996609999998
Rio de Janeiro,Feminino,46,Branca,16,3500,1.817376923
Rio de Janeiro,Masculino,59,Branca,5,1200,1.6856899930000002
Rio de Janeiro,Feminino,52,Parda,8,788,1.7510223409999999
Rio de Janeiro,Masculino,52,Branca,12,1500,1.735658062
Rio de Janeiro,Masculino,46,Branca,16,2000,1.58199917
Rio de Janeiro,Masculino,52,Branca,12,2000,1.636990385
Rio de Janeiro,Feminino,52,Parda,16,2500,1.541786122
Rio de Janeiro,Masculino,62,Parda,11,4000,1.7003364369999998
Rio de Janeiro,Masculino,69,Branca,12,3000,1.5477295930000001
Rio de Janeiro,Feminino,65,Branca,4,788,1.67758892
Rio de Janeiro,Masculino,59,Branca,12,2000,1.59814805
Rio de Janeiro,Masculino,32,Branca,15,2500,1.801538206
Rio de Janeiro,Masculino,48,Branca,16,5000,1.69888217
Rio de Janeiro,Masculino,31,Branca,12,1200,1.671240329
Rio de Janeiro,Feminino,35,Preta,12,788,1.7278970619999998
Rio de Janeiro,Feminino,36,Parda,12,900,1.8550597619999998
Rio de Janeiro,Masculino,33,Parda,12,1500,1.588421831
Rio de Janeiro,Masculino,49,Branca,12,1500,1.627447741
Rio de Janeiro,Masculino,40,Parda,12,1200,1.612243644
Rio de Janeiro,Feminino,57,Parda,5,1000,1.6661276530000002
Rio de Janeiro,Feminino,32,Parda,9,788,1.68487468
Rio de Janeiro,Feminino,33,Parda,12,1200,1.764457489
Rio de Janeiro,Masculino,36,Parda,12,2500,1.898022923
Rio de Janeiro,Feminino,64,Parda,6,600,1.6203416330000002
Rio de Janeiro,Masculino,51,Parda,16,1576,1.60703179
Rio de Janeiro,Masculino,51,Preta,4,788,1.741017325
Rio de Janeiro,Feminino,69,Branca,9,1576,1.6964746240000002
Rio de Janeiro,Feminino,26,Parda,9,1200,1.73571699
Rio de Janeiro,Feminino,60,Preta,6,1000,1.6954929
Rio de Janeiro,Masculino,32,Parda,11,1000,1.624279547
Rio de Janeiro,Masculino,37,Parda,12,1500,1.596015164
Rio de Janeiro,Feminino,34,Preta,11,1200,1.7987916030000002
Rio de Janeiro,Masculino,40,Preta,12,788,1.7288271290000001
Rio de Janeiro,Feminino,50,Parda,12,1000,1.7224264530000002
Rio de Janeiro,Masculino,62,Preta,6,400,1.72889007
Rio de Janeiro,Masculino,36,Parda,12,3000,1.8089340719999998
Rio de Janeiro,Feminino,63,Branca,12,788,1.798662455
Rio de Janeiro,Feminino,32,Preta,8,1080,1.7079041209999999
Rio de Janeiro,Masculino,38,Branca,12,1400,1.6613275140000001
Rio de Janeiro,Masculino,57,Parda,9,800,1.684739056
Rio de Janeiro,Feminino,50,Parda,16,2500,1.742059289
Rio de Janeiro,Feminino,48,Branca,8,900,1.612378076
Rio de Janeiro,Masculino,48,Parda,16,3000,1.664393424
Rio de Janeiro,Masculino,54,Branca,12,2100,1.8377106730000001
Rio de Janeiro,Feminino,55,Parda,12,2200,1.6339835719999998
Rio de Janeiro,Masculino,59,Parda,9,2000,1.852327609
Rio de Janeiro,Feminino,49,Preta,12,1576,1.761875976
Rio de Janeiro,Masculino,45,Parda,9,1576,1.714832834
Rio de Janeiro,Masculino,40,Preta,16,3300,1.673793097
Rio de Janeiro,Feminino,59,Branca,9,500,1.718123906
Rio de Janeiro,Masculino,45,Parda,6,1100,1.800718856
Rio de Janeiro,Masculino,44,Parda,9,1576,1.664714464
Rio de Janeiro,Feminino,30,Branca,12,1300,1.753877705
Rio de Janeiro,Masculino,49,Parda,9,950,1.71458465
Rio de Janeiro,Feminino,53,Parda,11,700,1.802618094
Rio de Janeiro,Feminino,25,Parda,9,900,1.540569895
Rio de Janeiro,Masculino,33,Parda,10,900,1.731096635
Rio de Janeiro,Feminino,31,Branca,5,500,1.5564204119999998
Rio de Janeiro,Feminino,28,Parda,11,950,1.598086923
Rio de Janeiro,Masculino,52,Branca,12,3000,1.6182031140000002
Rio de Janeiro,Feminino,41,Parda,11,1000,1.633871054
Rio de Janeiro,Feminino,59,Parda,5,1500,1.643174179
Rio de Janeiro,Masculino,44,Parda,12,2000,1.604607052
Rio de Janeiro,Masculino,45,Parda,12,1500,1.69325555
Rio de Janeiro,Masculino,50,Parda,12,3000,1.8016632769999998
Rio de Janeiro,Masculino,42,Branca,12,1500,1.5491061480000001
Rio de Janeiro,Feminino,60,Branca,9,600,1.597035045
Rio de Janeiro,Masculino,35,Branca,12,1600,1.58453117
Rio de Janeiro,Feminino,53,Preta,15,1500,1.585659124
Rio de Janeiro,Feminino,50,Branca,12,1500,1.678728583
Rio de Janeiro,Feminino,36,Parda,16,2000,1.7136415040000001
Rio de Janeiro,Feminino,35,Parda,11,788,1.711223217
Rio de Janeiro,Feminino,47,Branca,9,788,1.717022475
Rio de Janeiro,Masculino,38,Parda,6,1500,1.826778051
Rio de Janeiro,Masculino,34,Parda,9,960,1.6088188980000002
Rio de Janeiro,Masculino,63,Preta,1,600,1.779190285
Rio de Janeiro,Masculino,26,Parda,4,700,1.7212802180000002
Rio de Janeiro,Masculino,43,Branca,10,1500,1.817987808
Rio de Janeiro,Masculino,45,Parda,9,920,1.6787891380000002
Rio de Janeiro,Feminino,37,Preta,1,400,1.688984083
Rio de Janeiro,Masculino,64,Preta,7,2000,1.734579596
Rio de Janeiro,Masculino,46,Parda,8,1576,1.6444567490000002
Rio de Janeiro,Masculino,57,Branca,12,1576,1.671733369
Rio de Janeiro,Masculino,53,Parda,9,788,1.6562629819999999
Rio de Janeiro,Masculino,42,Branca,14,2364,1.9629737109999998
Rio de Janeiro,Masculino,49,Parda,12,1576,1.807864031
Rio de Janeiro,Masculino,45,Parda,12,1576,1.6825902659999998
Rio de Janeiro,Feminino,45,Parda,10,850,1.617856682
Rio de Janeiro,Masculino,54,Branca,12,2300,1.629397421
Rio de Janeiro,Feminino,34,Parda,12,1400,1.5831694369999998
Rio de Janeiro,Feminino,55,Parda,7,950,1.638699261
Rio de Janeiro,Masculino,46,Parda,12,1400,1.783362462
Rio de Janeiro,Masculino,55,Parda,8,1600,1.695208269
Rio de Janeiro,Masculino,30,Parda,6,1000,1.667564944
Rio de Janeiro,Feminino,56,Branca,6,700,1.668327905
